zipCode,Female,Male
89826,84,84
89828,548,524
89830,520,560
89831,140,172
89832,2636,2580
89833,348,456
89834,212,292
89835,3280,4008
89883,8460,9492
90001,114568,113872
90002,105388,99504
90003,134540,130524
90004,123512,125208
90005,73528,77196
90006,115724,121016
90007,80020,83660
90008,71400,57908
90010,7704,7496
90011,204392,211176
90012,46440,77972
90013,16572,30516
90014,10136,17884
90015,36612,39332
90016,99272,91112
90017,43800,51272
90018,102160,95080
90019,132064,125768
90020,78344,77524
90021,4644,11160
90022,135852,132864
90023,91464,92148
90024,100816,88992
90025,85152,83436
90026,133416,138060
90027,91156,89448
90028,50632,64224
90029,76168,78300
90031,79080,78184
90032,92888,90256
90033,97708,97700
90034,116544,115312
90035,60368,53304
90036,75804,71656
90037,124356,124748
90038,54136,61532
90039,56524,57532
90040,25564,24516
90041,56852,52848
90042,126376,123344
90043,96912,82244
90044,186604,172512
90045,82088,75832
90046,90908,103416
90047,105908,88516
90048,45060,40528
90049,76492,65436
90056,17564,13744
90057,82792,97200
90058,6672,6220
90059,85316,78492
90061,55292,52196
90062,68404,62880
90063,111660,111372
90064,52424,49188
90065,90616,91492
90066,110252,110856
90067,5400,4296
90068,41072,48072
90069,33320,48612
90071,8,52
90073,132,2024
90077,19132,18376
90079,0,0
90089,7124,5744
90090,0,0
90094,11620,10236
90095,4,8
90201,202484,202632
90210,45796,41168
90211,18340,15396
90212,25376,20844
90220,102220,95092
90221,109432,105384
90222,65976,61500
90230,67336,59728
90232,31264,29332
90240,53500,50004
90241,87732,81864
90242,89160,84828
90245,33400,33216
90247,97080,92868
90248,20496,19292
90249,55088,51588
90250,192320,180452
90254,36932,41092
90255,150164,150100
90260,69660,70036
90262,143304,135676
90263,3788,2660
90265,35828,36636
90266,70120,70420
90270,53520,55968
90272,48136,43808
90274,52040,48796
90275,86084,81132
90277,71088,70084
90278,80892,79392
90280,192300,185284
90290,12752,12720
90291,54336,59028
90292,43388,42916
90293,24968,23560
90301,75740,70532
90302,62448,55212
90303,53772,50932
90304,54828,58012
90305,33204,26208
90401,12792,14096
90402,25764,23236
90403,52396,45704
90404,44272,41168
90405,55288,53456
90501,86788,85932
90502,36796,35244
90503,91608,85924
90504,64864,63544
90505,75976,70736
90506,0,0
90601,66648,61248
90602,52228,50880
90603,41476,38776
90604,80548,77080
90605,81192,80132
90606,65840,63744
90620,91488,88964
90621,71104,69508
90623,32152,30064
90630,99156,92816
90631,137196,133280
90638,101968,94080
90640,129440,120756
90650,212740,209456
90660,128760,122952
90670,30812,28652
90680,60536,59244
90701,33456,32908
90703,102456,95140
90704,7956,8404
90706,157648,148812
90710,52664,49164
90712,64888,61108
90713,57404,54296
90715,41812,39740
90716,28424,28312
90717,44004,41268
90720,45312,41692
90723,111136,105260
90731,118844,119804
90732,45088,39372
90740,53224,41692
90742,1508,1816
90743,872,952
90744,106068,109192
90745,117988,111016
90746,56184,47776
90747,0,0
90755,22448,21848
90802,75840,81548
90803,65688,62436
90804,82500,78744
90805,193180,180916
90806,86728,82868
90807,65312,60612
90808,79296,73632
90810,74672,72268
90813,117944,117700
90814,39100,37424
90815,82436,76496
90822,32,436
90831,0,0
91001,74820,69684
91006,65728,61132
91007,72224,64156
91008,3108,2456
91010,54452,49844
91011,41668,39452
91016,84656,77736
91020,17796,15864
91024,23008,20660
91030,53824,48640
91040,41008,40480
91042,55404,54936
91046,420,204
91101,42136,39704
91103,55996,53924
91104,75508,71496
91105,23288,21728
91106,48944,47972
91107,68000,63760
91108,27804,25640
91201,46632,44492
91202,48100,43220
91203,27764,25116
91204,33332,30796
91205,78904,72336
91206,70084,62176
91207,22328,19696
91208,33956,31024
91210,664,648
91214,62856,58568
91301,51908,50044
91302,52888,49948
91303,51792,55628
91304,101616,99308
91306,89528,90716
91307,50140,47756
91311,74876,71352
91316,56724,50868
91320,89288,87808
91321,69920,69608
91324,56496,54180
91325,66392,63276
91326,69256,65576
91330,6396,4412
91331,205324,209432
91335,151068,146384
91340,68232,68520
91342,183756,183144
91343,120436,120580
91344,106140,100848
91345,37544,36440
91350,68312,65080
91351,65104,64344
91352,95308,95920
91354,58704,56184
91355,67328,63092
91356,60968,56864
91360,86588,83020
91361,42336,39416
91362,73932,70248
91364,52448,50956
91367,81312,76684
91371,4,0
91377,28680,26564
91381,41224,39408
91384,45408,74012
91387,80888,80424
91390,39500,39644
91401,78688,78452
91402,138888,140380
91403,48828,45108
91405,102588,101992
91406,102408,103824
91411,48532,49980
91423,64808,59156
91436,29928,27560
91501,43236,40160
91502,23876,21608
91504,51732,48024
91505,62628,60484
91506,39156,36460
91601,72992,75728
91602,35004,34888
91604,59052,57084
91605,111704,113668
91606,90328,89504
91607,57168,54540
91608,0,0
91701,80040,75864
91702,120876,117944
91706,154408,151876
91708,10736,2740
91709,151368,147816
91710,152300,169132
91711,75712,67108
91722,70200,67436
91723,37968,35132
91724,53616,51120
91730,134128,133572
91731,58812,59552
91732,122524,123020
91733,86820,88764
91737,50604,48356
91739,70160,69016
91740,52348,49076
91741,53304,49992
91744,169904,170256
91745,110904,105148
91746,61476,60464
91748,92152,89472
91750,69472,63524
91752,60264,59924
91754,68488,62480
91755,56900,53084
91759,948,956
91761,114212,113440
91762,112684,110744
91763,73104,72396
91764,108236,108108
91765,95020,90808
91766,141952,144444
91767,97532,94740
91768,68112,70036
91770,126304,122084
91773,69528,62948
91775,50160,45792
91776,78896,75004
91780,71576,65752
91784,52836,50916
91786,106596,98064
91789,88364,83952
91790,92744,86884
91791,67608,62048
91792,63616,59800
91801,111608,99332
91803,63344,57944
91901,34612,35000
91902,36200,34412
91905,2940,3860
91906,6672,7836
91910,155760,147448
91911,172244,159752
91913,84712,79172
91914,31708,30084
91915,50460,48176
91916,3176,3312
91917,1916,2052
91931,1148,1220
91932,51376,51496
91934,1436,1512
91935,16928,17568
91941,65752,61364
91942,80020,72256
91945,52136,49704
91948,168,144
91950,117252,124036
91962,3276,3308
91963,2168,2304
91977,119448,114024
91978,18196,17388
91980,344,316
92003,9644,9340
92004,7752,7772
92007,20760,20956
92008,54204,56392
92009,84300,78688
92010,29728,27800
92011,46820,42800
92014,26580,26036
92019,87196,83196
92020,117568,113500
92021,132988,127284
92024,99628,96856
92025,99316,100596
92026,99620,96068
92027,107816,107708
92028,92564,92392
92029,38916,37168
92036,6740,7020
92037,96412,90712
92040,82864,82260
92054,79384,82116
92055,5552,57068
92056,106756,100584
92057,110764,105620
92058,81644,88100
92059,3288,3184
92060,396,476
92061,4836,5160
92064,97200,94416
92065,70308,71348
92066,732,780
92067,19376,18764
92069,92812,92664
92070,2476,2504
92071,110384,103304
92075,24412,23812
92078,90380,81244
92081,54964,54652
92082,37644,38504
92083,72524,75376
92084,95256,95360
92086,3344,2948
92091,2288,1904
92101,59360,89020
92102,85408,87660
92103,59644,64620
92104,86412,91244
92105,140608,138644
92106,37836,39484
92107,55492,59112
92108,37648,37784
92109,84556,98592
92110,50504,50860
92111,91284,89100
92113,104228,120036
92114,133368,128364
92115,117940,116300
92116,62800,63920
92117,101820,103508
92118,40172,54128
92119,48064,44164
92120,54524,50744
92121,7988,8728
92122,88436,86476
92123,54344,52948
92124,61992,59780
92126,138460,154912
92127,80136,77212
92128,100444,89516
92129,104108,102036
92130,100032,95728
92131,66792,64356
92132,0,0
92134,148,644
92135,276,2008
92139,72880,67620
92140,112,13628
92145,2944,2852
92147,416,1820
92154,153816,165016
92155,168,2032
92173,62092,55624
92201,125040,122268
92203,52032,50388
92210,10180,8528
92211,52148,45028
92220,65372,61180
92222,76,104
92223,89596,84824
92225,32980,64260
92227,53704,51232
92230,5084,5116
92231,82244,74048
92233,7932,24464
92234,99372,105232
92236,82380,81952
92239,424,468
92240,69176,69712
92241,17384,17828
92242,3040,3116
92243,96872,95248
92249,15288,14048
92250,16828,16312
92251,34768,51564
92252,19244,19344
92253,77048,72000
92254,24264,26808
92256,6968,7384
92257,4572,4732
92258,1560,1884
92259,708,852
92260,67332,59680
92262,46692,58024
92264,32960,44572
92266,400,536
92267,252,252
92268,1120,1176
92270,34840,34040
92273,3744,3548
92274,37276,41928
92275,3028,2996
92276,15144,15196
92277,47364,48280
92278,1408,13976
92280,48,8
92281,5176,4552
92282,2300,2656
92283,6508,6124
92284,51084,49296
92285,4976,5552
92301,63472,67428
92304,16,52
92305,1084,1056
92307,75920,74600
92308,81684,77664
92309,1412,1640
92310,15244,20136
92311,63548,64028
92313,24928,23172
92314,20096,20552
92315,9916,10460
92316,61168,62152
92320,16216,14936
92321,2876,3212
92322,2484,2544
92324,115156,110864
92325,18476,19088
92327,1184,1344
92328,736,1044
92332,72,188
92333,948,940
92335,190792,190796
92336,178532,175144
92337,75532,75864
92338,28,20
92339,1760,1780
92341,740,900
92342,12760,12756
92344,41760,41316
92345,158388,156472
92346,111920,107772
92347,3340,3428
92352,15872,16144
92354,45836,40400
92356,12396,13424
92358,1364,1464
92359,16344,16068
92363,10552,10732
92364,172,188
92365,5192,5356
92368,2084,2368
92371,32792,34260
92372,12336,12544
92373,70644,63048
92374,83656,77412
92376,167860,158204
92377,40380,39576
92378,376,356
92382,10232,10840
92384,72,72
92385,652,600
92386,4428,4652
92389,268,356
92391,4868,5268
92392,112076,107356
92394,60352,72596
92395,88440,81160
92397,9488,10088
92398,2688,2828
92399,106608,103816
92401,3916,3812
92404,120520,112564
92405,58496,56996
92407,114336,112420
92408,27432,33652
92410,100636,97004
92411,53644,51212
92501,40724,43156
92503,169844,168232
92504,110184,104928
92505,96436,94252
92506,90352,85652
92507,117052,114956
92508,70720,69280
92509,148996,151788
92518,2252,2396
92530,99448,101416
92532,37420,37156
92536,7384,7856
92539,9364,9572
92543,71504,62716
92544,91536,87400
92545,82780,75048
92548,13120,13452
92549,7884,7820
92551,63596,59664
92553,150368,144520
92555,80204,76100
92557,103316,97964
92561,3180,3464
92562,127248,121068
92563,108072,107496
92567,18916,18920
92570,104784,110004
92571,106292,103772
92582,31932,30664
92583,62136,58808
92584,87996,85604
92585,35808,35380
92586,44256,35004
92587,33276,33424
92590,7424,7216
92591,78388,74700
92592,147024,142944
92595,60556,58848
92596,46608,46080
92602,46912,44572
92603,40640,40096
92604,55424,51988
92606,44116,41864
92610,22500,22492
92612,56388,53700
92614,51092,47900
92617,29292,26884
92618,32456,33008
92620,79812,74132
92624,14384,14608
92625,26644,23268
92626,98220,99144
92627,119612,126428
92629,52252,50772
92630,119136,117592
92637,41184,22864
92646,112592,108304
92647,114716,114264
92648,90392,90876
92649,65704,64148
92651,47616,47908
92653,59680,57484
92655,16904,16444
92656,102160,94024
92657,20128,18836
92660,71832,67356
92661,7052,7924
92662,6104,4920
92663,41088,45508
92672,68208,69648
92673,58784,58452
92675,70024,68900
92676,3824,3956
92677,130484,122704
92678,988,988
92679,65768,64676
92683,181424,177564
92688,89924,85244
92691,96224,94104
92692,97836,91052
92694,44444,43332
92701,104704,110928
92703,125768,136012
92704,172688,179804
92705,90756,88068
92706,72440,73388
92707,116276,121692
92708,114836,109180
92780,118340,112624
92782,47768,44360
92801,125100,123172
92802,85396,85440
92804,174392,169264
92805,138132,143472
92806,73952,74740
92807,73904,70780
92808,41112,39044
92821,72780,69352
92823,7424,7028
92831,69904,66912
92832,49332,49676
92833,104496,102572
92835,50384,45656
92840,108512,107820
92841,65908,65472
92843,89840,91016
92844,48636,48592
92845,33472,31860
92860,45984,62808
92861,11708,11416
92865,39664,39152
92866,30984,28556
92867,89524,88536
92868,45884,55732
92869,75004,73732
92870,105664,102468
92879,94460,92520
92880,118492,116560
92881,63156,60808
92882,136700,134968
92883,59560,57644
92886,95928,90328
92887,40812,39212
93001,64868,67092
93003,102624,99272
93004,59916,56680
93010,87168,84436
93012,72544,65924
93013,32568,31796
93015,34612,34724
93021,73296,72392
93022,12176,12248
93023,43136,39220
93030,117336,120152
93033,160496,170416
93035,54904,56024
93036,83516,83248
93040,3916,4208
93041,46380,48184
93042,16,208
93043,236,1096
93060,65084,66160
93063,111096,106368
93064,76,84
93065,146944,143088
93066,6064,6344
93067,1884,1696
93101,62740,63992
93103,39228,41768
93105,52000,47260
93108,23712,20736
93109,21596,21836
93110,33752,33564
93111,36080,33400
93117,106056,106812
93201,2632,2760
93202,8604,7968
93203,40252,43500
93204,17152,44964
93205,4172,4280
93206,4292,4908
93207,524,528
93208,196,220
93210,26664,51352
93212,27572,76744
93215,90104,132532
93218,1912,2064
93219,19876,20900
93220,412,432
93221,30284,29496
93222,4136,4260
93223,21044,21372
93224,900,904
93225,9968,10340
93226,588,540
93230,132220,128836
93234,13176,14772
93235,8872,9364
93238,3008,2952
93239,3208,3544
93240,12340,11884
93241,32924,37032
93242,6604,7268
93243,3260,3536
93244,1048,1088
93245,72272,77376
93247,34420,35272
93249,4720,6236
93250,23800,30288
93251,508,572
93252,3500,13204
93254,1564,1680
93255,1268,1188
93256,11176,11836
93257,150552,149464
93258,4008,4176
93260,380,420
93261,5848,6548
93262,88,164
93263,38144,40184
93265,7360,7436
93266,3132,3216
93267,12348,12600
93268,32080,35508
93270,11240,12108
93271,4588,4516
93272,6824,7508
93274,140700,138184
93276,312,332
93277,105196,97232
93280,42268,66340
93283,4152,4008
93285,5080,5064
93286,18888,19304
93287,212,264
93291,103812,107584
93292,79300,76828
93301,25692,23300
93304,98944,95980
93305,74236,76168
93306,131896,126452
93307,165308,165324
93308,104832,104956
93309,121952,111684
93311,83328,79988
93312,115200,111764
93313,87464,86748
93314,44872,44700
93401,55536,56596
93402,29292,27980
93405,52600,89160
93410,0,0
93420,58416,55236
93422,62024,63476
93424,2680,2364
93426,2524,3080
93427,11188,10832
93428,13180,12076
93429,300,316
93430,6144,5744
93432,2708,2828
93433,26892,25756
93434,14120,14320
93436,102376,113692
93437,6124,7228
93440,4072,4160
93441,3028,3092
93442,22076,21080
93444,38904,38072
93445,14164,14528
93446,89164,85692
93449,15828,14800
93450,1384,1576
93451,7412,7704
93452,1012,1084
93453,5648,5948
93454,73568,72224
93455,85172,81564
93458,107308,114416
93460,10612,10408
93461,3164,3328
93463,15856,14728
93465,18900,17712
93501,10744,11124
93505,22984,33168
93510,15628,16344
93512,556,552
93513,3536,3516
93514,27756,27672
93516,4452,4744
93517,1296,1384
93518,2280,2304
93519,188,216
93522,68,124
93523,6172,6124
93524,244,672
93526,1388,1488
93527,4724,4824
93528,328,360
93529,1156,1376
93530,76,112
93531,1044,992
93532,5160,6568
93534,82960,74404
93535,148668,139516
93536,132456,151216
93541,884,912
93543,25352,26780
93544,2280,2756
93545,4188,4140
93546,17472,20796
93549,624,752
93550,154060,145656
93551,102968,100224
93552,77788,74844
93553,4068,4484
93554,168,120
93555,64752,65488
93558,204,296
93560,37676,37964
93561,57748,80772
93562,3576,3696
93563,500,1052
93591,14528,14612
93592,116,140
93601,3812,3824
93602,7676,7772
93603,432,456
93604,1392,1304
93605,376,324
93606,2372,2496
93608,2024,2432
93609,11004,11556
93610,62212,33120
93611,94000,88456
93612,73580,67824
93614,23756,22888
93615,11344,12824
93616,5148,5360
93618,54956,58092
93619,58940,56920
93620,19000,19364
93621,964,892
93622,18368,19956
93623,140,136
93624,2116,2420
93625,14528,14724
93626,2592,2844
93627,252,240
93628,672,636
93630,37820,38828
93631,32476,31288
93633,44,56
93634,48,84
93635,77452,77652
93636,23700,23932
93637,75488,75484
93638,93776,102496
93640,21280,26240
93641,972,1408
93643,6380,6304
93644,17764,16784
93645,648,624
93646,20968,21260
93647,22840,24656
93648,30548,32328
93650,8500,7720
93651,3364,3332
93652,732,928
93653,2408,2508
93654,58348,60756
93656,12368,12884
93657,70100,69896
93660,9188,9512
93662,59824,61124
93664,1112,1228
93665,964,924
93666,1360,1408
93667,5052,5364
93668,2140,2332
93669,600,580
